Gmt time,Open,High,Low,Close,Volume
28.01.2021 03:00:00.000,1.28447,1.28738,1.28317,1.28704,10386
28.01.2021 04:00:00.000,1.28704,1.2881,1.2862,1.28632,8108
28.01.2021 05:00:00.000,1.28633,1.28699,1.28473,1.28564,6622
28.01.2021 06:00:00.000,1.28566,1.28645,1.28488,1.28631,6465
28.01.2021 07:00:00.000,1.28634,1.28655,1.28473,1.28602,5273
28.01.2021 08:00:00.000,1.28603,1.28751,1.28298,1.28312,7358
28.01.2021 09:00:00.000,1.28311,1.28388,1.28041,1.28156,11767
28.01.2021 10:00:00.000,1.28155,1.28212,1.27889,1.28062,11129
28.01.2021 11:00:00.000,1.28063,1.28155,1.27968,1.28124,6619
28.01.2021 12:00:00.000,1.28123,1.28186,1.2804,1.2804,4943
28.01.2021 13:00:00.000,1.28039,1.28095,1.27895,1.27909,3815
28.01.2021 14:00:00.000,1.27905,1.27981,1.27878,1.27954,4056
28.01.2021 15:00:00.000,1.27953,1.28111,1.27925,1.28101,4695
28.01.2021 16:00:00.000,1.28103,1.28316,1.28075,1.28281,2527
28.01.2021 17:00:00.000,1.28281,1.28301,1.28138,1.2819,2183
28.01.2021 18:00:00.000,1.28187,1.28326,1.28186,1.28303,2207
28.01.2021 19:00:00.000,1.283,1.28429,1.28253,1.28378,3594
28.01.2021 20:00:00.000,1.28378,1.28429,1.28255,1.2842,3993
28.01.2021 21:00:00.000,1.2842,1.28571,1.28384,1.28524,3443
28.01.2021 22:00:00.000,1.28525,1.28676,1.28511,1.28676,3315
28.01.2021 23:00:00.000,1.28679,1.28714,1.28637,1.28647,2690
29.01.2021 00:00:00.000,1.28648,1.28743,1.28648,1.28686,3342
29.01.2021 01:00:00.000,1.28688,1.28738,1.28573,1.28606,2445
29.01.2021 02:00:00.000,1.28605,1.28707,1.28538,1.28587,6059
29.01.2021 03:00:00.000,1.28588,1.28712,1.28468,1.28479,11526
29.01.2021 04:00:00.000,1.28479,1.28602,1.28371,1.28509,9155
29.01.2021 05:00:00.000,1.2851,1.28589,1.2827,1.28281,6629
29.01.2021 06:00:00.000,1.28285,1.28301,1.27988,1.28063,5696
29.01.2021 07:00:00.000,1.28064,1.28078,1.27821,1.27999,7107
29.01.2021 08:00:00.000,1.27998,1.2816,1.27532,1.27667,11802
29.01.2021 09:00:00.000,1.27667,1.2778,1.27482,1.27543,11841
29.01.2021 10:00:00.000,1.27544,1.27831,1.27373,1.27705,12376
29.01.2021 11:00:00.000,1.27709,1.27915,1.277,1.27761,10489
29.01.2021 12:00:00.000,1.27762,1.28022,1.27633,1.28022,9843
29.01.2021 13:00:00.000,1.28022,1.28204,1.27939,1.27997,9154
29.01.2021 14:00:00.000,1.27997,1.28061,1.27912,1.28026,7250
29.01.2021 15:00:00.000,1.28023,1.28029,1.27789,1.27905,6823
29.01.2021 16:00:00.000,1.27904,1.27986,1.27718,1.27718,3705
01.02.2021 00:00:00.000,1.27727,1.2773,1.27623,1.27653,1956
01.02.2021 01:00:00.000,1.27655,1.27687,1.27611,1.27661,1687
01.02.2021 02:00:00.000,1.27662,1.27773,1.27629,1.27718,4874
01.02.2021 03:00:00.000,1.2772,1.28021,1.27639,1.28014,10158
01.02.2021 04:00:00.000,1.28014,1.28046,1.27812,1.27908,6090
01.02.2021 05:00:00.000,1.27909,1.28082,1.27899,1.28022,6154
01.02.2021 06:00:00.000,1.28021,1.28119,1.27949,1.28062,4913
01.02.2021 07:00:00.000,1.28062,1.28079,1.27932,1.28048,6115
01.02.2021 08:00:00.000,1.28045,1.28177,1.27969,1.28168,7389
01.02.2021 09:00:00.000,1.28168,1.28189,1.279,1.28111,10204
01.02.2021 10:00:00.000,1.2812,1.28392,1.27964,1.28352,12905
01.02.2021 11:00:00.000,1.28352,1.28377,1.28175,1.28268,7409
01.02.2021 12:00:00.000,1.28268,1.2843,1.28234,1.28287,6182
01.02.2021 13:00:00.000,1.28291,1.2838,1.2818,1.28321,5613
01.02.2021 14:00:00.000,1.28322,1.28431,1.28158,1.28428,5626
01.02.2021 15:00:00.000,1.28428,1.28628,1.28371,1.28607,7336
01.02.2021 16:00:00.000,1.28607,1.28642,1.28502,1.28506,1925
01.02.2021 17:00:00.000,1.28505,1.28533,1.28456,1.28497,330
01.02.2021 18:00:00.000,1.28497,1.28502,1.28404,1.2849,2239
01.02.2021 19:00:00.000,1.2849,1.2858,1.28486,1.28531,3203
01.02.2021 20:00:00.000,1.28531,1.28532,1.28264,1.28278,4193
01.02.2021 21:00:00.000,1.28277,1.28354,1.2824,1.28263,2572
01.02.2021 22:00:00.000,1.28269,1.28358,1.28222,1.28269,3355
01.02.2021 23:00:00.000,1.28267,1.28343,1.28266,1.28326,1573
02.02.2021 00:00:00.000,1.28327,1.28335,1.28238,1.28241,2121
02.02.2021 01:00:00.000,1.28241,1.2835,1.28227,1.28277,1704
02.02.2021 02:00:00.000,1.28275,1.28342,1.28177,1.28256,4566
02.02.2021 03:00:00.000,1.28256,1.28285,1.27902,1.27929,8896
02.02.2021 04:00:00.000,1.27929,1.27947,1.27812,1.2792,5186
02.02.2021 05:00:00.000,1.27919,1.28095,1.27843,1.28067,6534
02.02.2021 06:00:00.000,1.28068,1.28209,1.2803,1.28183,3903
02.02.2021 07:00:00.000,1.28185,1.28206,1.28017,1.28142,4737
02.02.2021 08:00:00.000,1.28143,1.28235,1.28041,1.2818,6065
02.02.2021 09:00:00.000,1.28185,1.28695,1.28149,1.28598,11622
02.02.2021 10:00:00.000,1.28596,1.28605,1.28287,1.28317,10517
02.02.2021 11:00:00.000,1.28319,1.28339,1.28113,1.28151,5889
02.02.2021 12:00:00.000,1.2815,1.28275,1.28109,1.28151,4864
02.02.2021 13:00:00.000,1.2815,1.28182,1.28081,1.28105,3602
02.02.2021 14:00:00.000,1.28105,1.28125,1.28026,1.28048,2772
02.02.2021 15:00:00.000,1.28046,1.28109,1.27927,1.27927,3921
02.02.2021 16:00:00.000,1.27926,1.27993,1.27796,1.27803,2835
02.02.2021 17:00:00.000,1.27803,1.27843,1.27785,1.27793,380
02.02.2021 18:00:00.000,1.27794,1.27875,1.27792,1.27867,1690
02.02.2021 19:00:00.000,1.27869,1.27881,1.27759,1.2782,2425
02.02.2021 20:00:00.000,1.27821,1.27839,1.27648,1.27653,4215
02.02.2021 21:00:00.000,1.27652,1.27705,1.2763,1.27698,2074
02.02.2021 22:00:00.000,1.27699,1.27804,1.27697,1.2777,1576
02.02.2021 23:00:00.000,1.2777,1.2781,1.27737,1.27803,1236
03.02.2021 00:00:00.000,1.27804,1.2782,1.27733,1.27811,1560
03.02.2021 01:00:00.000,1.27813,1.27901,1.27811,1.27811,1877
03.02.2021 02:00:00.000,1.27812,1.27924,1.27744,1.27765,4645
03.02.2021 03:00:00.000,1.27766,1.27803,1.27662,1.27802,5272
03.02.2021 04:00:00.000,1.27801,1.27943,1.278,1.27938,4699
03.02.2021 05:00:00.000,1.27938,1.27967,1.27846,1.27885,4133
03.02.2021 06:00:00.000,1.27888,1.27931,1.27827,1.27894,2977
03.02.2021 07:00:00.000,1.27894,1.28025,1.2784,1.27963,5233
03.02.2021 08:00:00.000,1.27966,1.28007,1.27848,1.27977,4370
03.02.2021 09:00:00.000,1.27976,1.2811,1.27779,1.27792,8485
03.02.2021 10:00:00.000,1.27793,1.28103,1.27766,1.27883,10328
03.02.2021 11:00:00.000,1.27881,1.27889,1.27647,1.27665,6088
03.02.2021 12:00:00.000,1.27665,1.27761,1.27655,1.27715,4282
03.02.2021 13:00:00.000,1.27714,1.27858,1.27707,1.27821,3264
03.02.2021 14:00:00.000,1.27822,1.27839,1.27729,1.27801,3422
03.02.2021 15:00:00.000,1.27799,1.27835,1.27747,1.27827,4507
03.02.2021 16:00:00.000,1.27825,1.27875,1.27795,1.27838,1733
03.02.2021 17:00:00.000,1.27839,1.27848,1.2779,1.27821,177
03.02.2021 18:00:00.000,1.27821,1.2786,1.27767,1.27844,1306
03.02.2021 19:00:00.000,1.27844,1.27896,1.27822,1.27891,1875
03.02.2021 20:00:00.000,1.27893,1.27907,1.27819,1.27846,2388
03.02.2021 21:00:00.000,1.27848,1.2785,1.27792,1.27825,1455
03.02.2021 22:00:00.000,1.27825,1.28008,1.27803,1.27985,3229
03.02.2021 23:00:00.000,1.27986,1.28021,1.27963,1.2799,1442
04.02.2021 00:00:00.000,1.27991,1.28055,1.27988,1.28007,2507
04.02.2021 01:00:00.000,1.28006,1.28082,1.27949,1.27987,2024
04.02.2021 02:00:00.000,1.27988,1.28051,1.27872,1.27884,4100
04.02.2021 03:00:00.000,1.27883,1.27915,1.27773,1.27792,6203
04.02.2021 04:00:00.000,1.27792,1.28034,1.2777,1.28033,5005
04.02.2021 05:00:00.000,1.28031,1.28097,1.27951,1.28067,3663
04.02.2021 06:00:00.000,1.28067,1.28245,1.28043,1.28236,3145
04.02.2021 07:00:00.000,1.28237,1.28239,1.28056,1.28089,5785
04.02.2021 08:00:00.000,1.28088,1.28164,1.28011,1.28134,4149
04.02.2021 09:00:00.000,1.28134,1.28326,1.28111,1.28209,7001
04.02.2021 10:00:00.000,1.28211,1.28424,1.28174,1.28383,6916
04.02.2021 11:00:00.000,1.28381,1.28451,1.28274,1.28302,3875
04.02.2021 12:00:00.000,1.28303,1.28415,1.28289,1.28337,3815
04.02.2021 13:00:00.000,1.28337,1.28394,1.28274,1.28317,2207
04.02.2021 14:00:00.000,1.28314,1.28348,1.28286,1.28322,2215
04.02.2021 15:00:00.000,1.28319,1.28327,1.28229,1.28231,2385
04.02.2021 16:00:00.000,1.28231,1.28322,1.28185,1.2825,2478
04.02.2021 17:00:00.000,1.28241,1.28271,1.28191,1.282,422
04.02.2021 18:00:00.000,1.28199,1.28249,1.28181,1.28249,1494
04.02.2021 19:00:00.000,1.28249,1.28268,1.28152,1.2821,1648
04.02.2021 20:00:00.000,1.28211,1.28284,1.28159,1.28181,2744
04.02.2021 21:00:00.000,1.28179,1.28289,1.28118,1.28287,2213
04.02.2021 22:00:00.000,1.28286,1.28302,1.28245,1.28272,1706
04.02.2021 23:00:00.000,1.28271,1.28315,1.28257,1.28311,1077
05.02.2021 00:00:00.000,1.2831,1.28325,1.28175,1.28178,1739
05.02.2021 01:00:00.000,1.28175,1.28194,1.28132,1.28163,1232
05.02.2021 02:00:00.000,1.28162,1.2818,1.28087,1.28088,2151
05.02.2021 03:00:00.000,1.28088,1.28126,1.27869,1.27915,5853
05.02.2021 04:00:00.000,1.27915,1.27964,1.27853,1.27946,3068
05.02.2021 05:00:00.000,1.27946,1.27983,1.27868,1.27983,2847
05.02.2021 06:00:00.000,1.27978,1.28076,1.27954,1.27975,2872
05.02.2021 07:00:00.000,1.27975,1.28026,1.27898,1.27972,3079
05.02.2021 08:00:00.000,1.27974,1.28279,1.27859,1.28025,9338
05.02.2021 09:00:00.000,1.28024,1.28041,1.27803,1.27895,8426
05.02.2021 10:00:00.000,1.27896,1.27934,1.27717,1.27746,6328
05.02.2021 11:00:00.000,1.27746,1.27841,1.27702,1.27812,4497
05.02.2021 12:00:00.000,1.27811,1.2783,1.27647,1.27655,3094
05.02.2021 13:00:00.000,1.27654,1.27731,1.27648,1.27689,2751
05.02.2021 14:00:00.000,1.27692,1.2772,1.27653,1.27689,2186
05.02.2021 15:00:00.000,1.27691,1.277,1.27621,1.27651,2185
05.02.2021 16:00:00.000,1.27652,1.27683,1.2752,1.27532,1759
08.02.2021 00:00:00.000,1.27654,1.27655,1.27591,1.27631,1254
08.02.2021 01:00:00.000,1.27634,1.27682,1.27606,1.27653,1212
08.02.2021 02:00:00.000,1.27654,1.2766,1.27546,1.27614,2161
08.02.2021 03:00:00.000,1.27618,1.2778,1.27562,1.27709,4404
08.02.2021 04:00:00.000,1.27708,1.27777,1.2766,1.27716,2987
08.02.2021 05:00:00.000,1.27715,1.27816,1.27694,1.27776,2448
08.02.2021 06:00:00.000,1.27775,1.27798,1.27689,1.27741,2649
08.02.2021 07:00:00.000,1.2774,1.27824,1.27724,1.27758,2874
08.02.2021 08:00:00.000,1.27756,1.27795,1.27652,1.27705,3678
08.02.2021 09:00:00.000,1.27708,1.27783,1.27422,1.27482,6322
08.02.2021 10:00:00.000,1.2748,1.27579,1.27414,1.27523,6878
08.02.2021 11:00:00.000,1.27523,1.27703,1.27481,1.27558,5282
08.02.2021 12:00:00.000,1.27557,1.27589,1.27471,1.27487,3718
08.02.2021 13:00:00.000,1.27493,1.27544,1.27428,1.27489,2775
08.02.2021 14:00:00.000,1.27488,1.275,1.27403,1.27405,1991
08.02.2021 15:00:00.000,1.27408,1.27458,1.27358,1.27392,2592
08.02.2021 16:00:00.000,1.27393,1.27477,1.27342,1.2736,2196
08.02.2021 17:00:00.000,1.27356,1.27412,1.27351,1.27381,228
08.02.2021 18:00:00.000,1.27388,1.27409,1.27359,1.27386,3245
08.02.2021 19:00:00.000,1.2739,1.27408,1.27309,1.27323,2675
08.02.2021 20:00:00.000,1.27322,1.27359,1.27267,1.27314,2789
08.02.2021 21:00:00.000,1.27314,1.27324,1.2719,1.27216,2870
08.02.2021 22:00:00.000,1.27212,1.27278,1.27207,1.27271,2056
08.02.2021 23:00:00.000,1.27269,1.27298,1.27246,1.27297,1568
09.02.2021 00:00:00.000,1.27296,1.27296,1.27236,1.27239,1267
09.02.2021 01:00:00.000,1.27244,1.27341,1.27242,1.27317,1888
09.02.2021 02:00:00.000,1.27315,1.27323,1.27222,1.27272,2927
09.02.2021 03:00:00.000,1.27274,1.27373,1.27198,1.27203,5393
09.02.2021 04:00:00.000,1.27204,1.27265,1.27121,1.27166,4119
09.02.2021 05:00:00.000,1.27167,1.27318,1.27161,1.27317,2869
09.02.2021 06:00:00.000,1.27316,1.27421,1.27299,1.27302,3508
09.02.2021 07:00:00.000,1.27302,1.27331,1.27238,1.27323,3140
09.02.2021 08:00:00.000,1.27321,1.27504,1.27273,1.27417,4793
09.02.2021 09:00:00.000,1.27419,1.2766,1.27405,1.27473,9090
09.02.2021 10:00:00.000,1.27475,1.27539,1.2718,1.27202,8238
09.02.2021 11:00:00.000,1.27199,1.27348,1.27087,1.27134,4895
09.02.2021 12:00:00.000,1.27135,1.27143,1.27021,1.27047,3701
09.02.2021 13:00:00.000,1.27047,1.27164,1.27044,1.27068,3175
09.02.2021 14:00:00.000,1.27067,1.27067,1.26938,1.26943,2817
09.02.2021 15:00:00.000,1.26943,1.27039,1.26943,1.27017,2372
09.02.2021 16:00:00.000,1.27017,1.27023,1.26908,1.26914,1815
09.02.2021 17:00:00.000,1.2691,1.27028,1.26889,1.26946,644
09.02.2021 18:00:00.000,1.26946,1.26982,1.2692,1.2698,1435
09.02.2021 19:00:00.000,1.2698,1.27039,1.26969,1.27015,1312
09.02.2021 20:00:00.000,1.27014,1.27097,1.26992,1.27015,2389
09.02.2021 21:00:00.000,1.2701,1.27024,1.26956,1.27013,2075
09.02.2021 22:00:00.000,1.27014,1.27022,1.26926,1.26961,1162
09.02.2021 23:00:00.000,1.26959,1.27,1.26943,1.26955,1384
10.02.2021 00:00:00.000,1.26958,1.26985,1.26947,1.26953,1190
10.02.2021 01:00:00.000,1.26958,1.26978,1.26936,1.2695,1067
10.02.2021 02:00:00.000,1.26951,1.27001,1.26821,1.26848,2197
10.02.2021 03:00:00.000,1.26847,1.26974,1.26741,1.26774,4206
10.02.2021 04:00:00.000,1.26774,1.27104,1.26774,1.27096,4294
10.02.2021 05:00:00.000,1.27097,1.27098,1.26948,1.26976,3699
10.02.2021 06:00:00.000,1.26975,1.26993,1.2691,1.26957,2526
10.02.2021 07:00:00.000,1.26957,1.27026,1.26949,1.2699,2895
10.02.2021 08:00:00.000,1.26991,1.27023,1.26759,1.26939,6443
10.02.2021 09:00:00.000,1.26939,1.26943,1.26772,1.26879,6946
10.02.2021 10:00:00.000,1.26877,1.27069,1.26672,1.26829,13718
10.02.2021 11:00:00.000,1.26828,1.26891,1.26757,1.26802,7980
10.02.2021 12:00:00.000,1.26796,1.26962,1.26787,1.26829,5762
10.02.2021 13:00:00.000,1.26828,1.26971,1.26821,1.26924,3047
10.02.2021 14:00:00.000,1.26923,1.26998,1.26877,1.26887,3756
10.02.2021 15:00:00.000,1.26888,1.27061,1.26868,1.27002,3883
10.02.2021 16:00:00.000,1.27003,1.27051,1.26964,1.26998,1353
10.02.2021 17:00:00.000,1.26993,1.27017,1.26957,1.26966,777
10.02.2021 18:00:00.000,1.26965,1.26991,1.26959,1.26968,779
10.02.2021 19:00:00.000,1.26969,1.27092,1.26949,1.27082,1546
10.02.2021 20:00:00.000,1.27081,1.27104,1.27045,1.27066,1738
10.02.2021 21:00:00.000,1.27067,1.27075,1.27019,1.27019,1546
10.02.2021 22:00:00.000,1.27017,1.27041,1.26948,1.2695,1148
10.02.2021 23:00:00.000,1.2695,1.26953,1.26903,1.26934,871
11.02.2021 00:00:00.000,1.26934,1.26935,1.2688,1.26887,862
11.02.2021 01:00:00.000,1.26887,1.2689,1.26808,1.26809,932
11.02.2021 02:00:00.000,1.26809,1.26871,1.26761,1.26863,2374
11.02.2021 03:00:00.000,1.26862,1.26915,1.26823,1.26852,4721
11.02.2021 04:00:00.000,1.26852,1.26883,1.26791,1.268,2726
11.02.2021 05:00:00.000,1.26798,1.2684,1.2678,1.26789,2395
11.02.2021 06:00:00.000,1.26788,1.26831,1.26731,1.26759,2071
11.02.2021 07:00:00.000,1.2676,1.26788,1.26713,1.26714,2195
11.02.2021 08:00:00.000,1.26713,1.26736,1.26599,1.26688,3589
11.02.2021 09:00:00.000,1.26694,1.26821,1.26646,1.26821,6606
11.02.2021 10:00:00.000,1.26819,1.26856,1.26708,1.2685,6231
11.02.2021 11:00:00.000,1.26851,1.26939,1.26818,1.26894,5601
11.02.2021 12:00:00.000,1.26895,1.27059,1.26872,1.26968,6372
11.02.2021 13:00:00.000,1.26969,1.27037,1.26873,1.26932,4313
11.02.2021 14:00:00.000,1.26934,1.27047,1.26926,1.26995,3719
11.02.2021 15:00:00.000,1.26997,1.27015,1.26937,1.26983,2630
11.02.2021 16:00:00.000,1.26982,1.27052,1.2698,1.27038,1223
11.02.2021 17:00:00.000,1.27023,1.27047,1.26954,1.26998,398
11.02.2021 18:00:00.000,1.26998,1.27077,1.26985,1.26996,1207
11.02.2021 19:00:00.000,1.26997,1.27092,1.26988,1.27057,1717
11.02.2021 20:00:00.000,1.27051,1.27191,1.27025,1.27181,1464
11.02.2021 21:00:00.000,1.27182,1.27286,1.27181,1.27268,1996
11.02.2021 22:00:00.000,1.27271,1.27278,1.27236,1.27248,915
11.02.2021 23:00:00.000,1.27251,1.27256,1.27226,1.27231,826
12.02.2021 00:00:00.000,1.27232,1.27237,1.27176,1.27179,1069
12.02.2021 01:00:00.000,1.27178,1.27258,1.27178,1.27228,1264
12.02.2021 02:00:00.000,1.27228,1.27354,1.27226,1.27312,1664
12.02.2021 03:00:00.000,1.27311,1.27501,1.27273,1.27478,3860
12.02.2021 04:00:00.000,1.27485,1.27554,1.2743,1.27447,3551
12.02.2021 05:00:00.000,1.27448,1.27455,1.2736,1.27364,2236
12.02.2021 06:00:00.000,1.27364,1.27446,1.27362,1.27401,2620
12.02.2021 07:00:00.000,1.27402,1.2743,1.27238,1.27251,2484
12.02.2021 08:00:00.000,1.2725,1.27536,1.27244,1.27492,2954
12.02.2021 09:00:00.000,1.2749,1.27628,1.27318,1.27351,5192
12.02.2021 10:00:00.000,1.27352,1.27358,1.27029,1.27052,5143
12.02.2021 11:00:00.000,1.27052,1.27127,1.26911,1.26953,4275
12.02.2021 12:00:00.000,1.26951,1.26973,1.26765,1.26896,2550
12.02.2021 13:00:00.000,1.26896,1.27011,1.26884,1.26966,1828
12.02.2021 14:00:00.000,1.26966,1.27049,1.26945,1.27034,1487
12.02.2021 15:00:00.000,1.27034,1.27075,1.26982,1.27019,2144
12.02.2021 16:00:00.000,1.27018,1.27034,1.26866,1.26908,2240
15.02.2021 00:00:00.000,1.26683,1.26683,1.26622,1.26652,687
15.02.2021 01:00:00.000,1.26649,1.26726,1.2664,1.26719,869
15.02.2021 02:00:00.000,1.26717,1.26799,1.26686,1.26744,2030
15.02.2021 03:00:00.000,1.26746,1.26747,1.26598,1.26631,3630
15.02.2021 04:00:00.000,1.26632,1.26668,1.26615,1.26657,2586
15.02.2021 05:00:00.000,1.26656,1.2666,1.26598,1.26606,1982
15.02.2021 06:00:00.000,1.26602,1.26615,1.26545,1.2657,2158
15.02.2021 07:00:00.000,1.26569,1.26658,1.26496,1.26501,2239
15.02.2021 08:00:00.000,1.26501,1.266,1.26491,1.26537,2006
15.02.2021 09:00:00.000,1.26538,1.26597,1.26399,1.26463,2801
15.02.2021 10:00:00.000,1.26464,1.26505,1.26424,1.26429,2457
15.02.2021 11:00:00.000,1.2643,1.26445,1.26325,1.26329,1603
15.02.2021 12:00:00.000,1.26327,1.26376,1.26306,1.26355,1055
15.02.2021 13:00:00.000,1.26357,1.26371,1.26334,1.26346,2775
15.02.2021 14:00:00.000,1.26343,1.26377,1.26334,1.26366,1081
15.02.2021 15:00:00.000,1.26366,1.26411,1.26349,1.26391,1070
15.02.2021 16:00:00.000,1.26392,1.26459,1.26332,1.26332,1834
15.02.2021 17:00:00.000,1.2637,1.26409,1.26336,1.26404,139
15.02.2021 18:00:00.000,1.26405,1.26406,1.2634,1.26353,1207
15.02.2021 19:00:00.000,1.26354,1.26362,1.2624,1.26294,1386
15.02.2021 20:00:00.000,1.26291,1.26324,1.26167,1.26179,2095
15.02.2021 21:00:00.000,1.26178,1.26194,1.2613,1.26133,1111
15.02.2021 22:00:00.000,1.26132,1.26157,1.26097,1.26107,881
15.02.2021 23:00:00.000,1.26109,1.26201,1.26092,1.26199,926
16.02.2021 00:00:00.000,1.26199,1.26368,1.26176,1.26304,2085
16.02.2021 01:00:00.000,1.26304,1.26347,1.2626,1.26279,1372
16.02.2021 02:00:00.000,1.26276,1.26429,1.26241,1.26421,2752
16.02.2021 03:00:00.000,1.26423,1.26499,1.26304,1.26323,4182
16.02.2021 04:00:00.000,1.26324,1.26494,1.26304,1.26428,3746
16.02.2021 05:00:00.000,1.26429,1.2646,1.2627,1.26321,2467
16.02.2021 06:00:00.000,1.26323,1.26349,1.26271,1.26308,2116
16.02.2021 07:00:00.000,1.2631,1.26426,1.26247,1.26401,2857
16.02.2021 08:00:00.000,1.26401,1.26849,1.26401,1.26815,5481
16.02.2021 09:00:00.000,1.26819,1.2698,1.26769,1.26949,10390
16.02.2021 10:00:00.000,1.26946,1.26955,1.26716,1.26795,8047
16.02.2021 11:00:00.000,1.26799,1.27023,1.26731,1.26939,6196
16.02.2021 12:00:00.000,1.26943,1.27021,1.26887,1.26944,4241
16.02.2021 13:00:00.000,1.26944,1.2697,1.26794,1.26837,2340
16.02.2021 14:00:00.000,1.26836,1.26884,1.26773,1.26774,1809
16.02.2021 15:00:00.000,1.26776,1.26855,1.26776,1.26823,2217
16.02.2021 16:00:00.000,1.26822,1.26925,1.26815,1.26871,1165
16.02.2021 17:00:00.000,1.26856,1.26941,1.26842,1.26935,642
16.02.2021 18:00:00.000,1.26933,1.27121,1.26904,1.27118,2530
16.02.2021 19:00:00.000,1.27121,1.27132,1.27042,1.27111,2382
16.02.2021 20:00:00.000,1.27114,1.27172,1.27032,1.27057,2255
16.02.2021 21:00:00.000,1.27058,1.27067,1.26969,1.26989,1736
16.02.2021 22:00:00.000,1.2699,1.27044,1.26947,1.26956,1165
16.02.2021 23:00:00.000,1.26957,1.26972,1.26915,1.26939,1348
17.02.2021 00:00:00.000,1.26938,1.26946,1.26867,1.26908,1606
17.02.2021 01:00:00.000,1.26908,1.2697,1.26907,1.2694,1941
17.02.2021 02:00:00.000,1.26941,1.27127,1.26939,1.27121,3154
17.02.2021 03:00:00.000,1.27123,1.27181,1.26917,1.26974,5603
17.02.2021 04:00:00.000,1.26974,1.27053,1.26903,1.27035,4550
17.02.2021 05:00:00.000,1.27034,1.27059,1.26962,1.26992,3835
17.02.2021 06:00:00.000,1.26992,1.27093,1.2695,1.27041,3238
17.02.2021 07:00:00.000,1.27043,1.27077,1.26871,1.26919,3052
17.02.2021 08:00:00.000,1.2692,1.27213,1.26882,1.27182,7618
17.02.2021 09:00:00.000,1.27181,1.2746,1.27111,1.27297,11527
17.02.2021 10:00:00.000,1.27297,1.27408,1.27179,1.27258,9869
17.02.2021 11:00:00.000,1.27256,1.27398,1.27119,1.27134,7050
17.02.2021 12:00:00.000,1.27132,1.27186,1.26982,1.2707,5012
17.02.2021 13:00:00.000,1.27065,1.27084,1.26981,1.27062,2871
17.02.2021 14:00:00.000,1.27063,1.27071,1.26974,1.27002,2750
17.02.2021 15:00:00.000,1.26999,1.27019,1.26932,1.26955,1652
17.02.2021 16:00:00.000,1.26955,1.27024,1.26955,1.27015,1552
17.02.2021 17:00:00.000,1.27021,1.2706,1.2695,1.27031,1921
17.02.2021 18:00:00.000,1.2703,1.27045,1.26994,1.26998,1591
17.02.2021 19:00:00.000,1.26995,1.26999,1.26894,1.26909,1682
17.02.2021 20:00:00.000,1.26907,1.27068,1.26862,1.27012,2698
17.02.2021 21:00:00.000,1.27013,1.2708,1.26918,1.26926,1916
17.02.2021 22:00:00.000,1.26924,1.27093,1.26909,1.27067,1182
17.02.2021 23:00:00.000,1.27066,1.27114,1.27024,1.27055,997
18.02.2021 00:00:00.000,1.27054,1.2707,1.26978,1.27004,1049
18.02.2021 01:00:00.000,1.27004,1.27083,1.26976,1.27045,1114
18.02.2021 02:00:00.000,1.27051,1.27169,1.27028,1.27044,2840
18.02.2021 03:00:00.000,1.27045,1.27086,1.26844,1.26853,4526
18.02.2021 04:00:00.000,1.26853,1.26966,1.26836,1.26842,3389
18.02.2021 05:00:00.000,1.26844,1.26938,1.26808,1.26936,2412
18.02.2021 06:00:00.000,1.26936,1.27007,1.26846,1.26858,2970
18.02.2021 07:00:00.000,1.2686,1.26919,1.2668,1.26784,3116
18.02.2021 08:00:00.000,1.26784,1.26887,1.2665,1.26832,4594
18.02.2021 09:00:00.000,1.26832,1.27061,1.26821,1.27011,8509
18.02.2021 10:00:00.000,1.27007,1.27306,1.27,1.27204,9278
18.02.2021 11:00:00.000,1.27206,1.27225,1.26974,1.27059,4861
18.02.2021 12:00:00.000,1.27059,1.27107,1.26966,1.26988,2706
18.02.2021 13:00:00.000,1.26986,1.27072,1.2694,1.27024,2529
18.02.2021 14:00:00.000,1.27025,1.27025,1.26782,1.26782,2354
18.02.2021 15:00:00.000,1.26783,1.26829,1.26751,1.26774,1965
18.02.2021 16:00:00.000,1.26774,1.2678,1.26709,1.26722,1491
18.02.2021 17:00:00.000,1.26735,1.26809,1.26734,1.26787,343
18.02.2021 18:00:00.000,1.26795,1.26827,1.26723,1.2681,1599
18.02.2021 19:00:00.000,1.26808,1.26818,1.26717,1.26729,1306
18.02.2021 20:00:00.000,1.26726,1.27016,1.26716,1.26982,3115
18.02.2021 21:00:00.000,1.26983,1.27109,1.26979,1.27099,2175
18.02.2021 22:00:00.000,1.27099,1.27137,1.27074,1.27114,1343
18.02.2021 23:00:00.000,1.27115,1.27115,1.27001,1.2702,1353
19.02.2021 00:00:00.000,1.27021,1.27027,1.26936,1.26951,1586
19.02.2021 01:00:00.000,1.26953,1.26962,1.2687,1.26923,1637
19.02.2021 02:00:00.000,1.26923,1.26969,1.26845,1.26875,2070
19.02.2021 03:00:00.000,1.26875,1.26905,1.26581,1.26609,5388
19.02.2021 04:00:00.000,1.26609,1.26689,1.26436,1.26539,4113
19.02.2021 05:00:00.000,1.26538,1.2657,1.26378,1.26378,4164
19.02.2021 06:00:00.000,1.26378,1.26474,1.26346,1.26356,2695
19.02.2021 07:00:00.000,1.26355,1.2636,1.26054,1.2611,3490
